Gender,Scholarship holder,Debtor,Tuition fees up to date,Displaced,Educational special needs,International,Daytime/evening attendance,Mother's qualification,Father's qualification,Previous qualification (grade),Admission grade,Age at enrollment,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,GDP,approval_rate_sem1,approval_rate_sem2,grade_momentum,grade_decline,evaluation_intensity_sem1,credit_utilization_sem1,total_course_load,financial_stress,parent_education,disengagement_sem1,perfect_sem1,failed_units_sem1,failed_units_sem2,failed_units_total,grade_per_approved_unit_sem1,Course,Application mode,Application order,Mother's occupation,Father's occupation,Previous qualification,Marital status,Nacionality
1,0,0,1,1,0,0,1,3,3,130.0,130.0,29.0,1.0,6.0,10.0,6.0,17.11111111111111,0.0,2.0,6.0,9.0,6.0,15.571428571428571,0.0,13.9,-0.3,0.79,100.0,100.0,4.111111111111111,1.5396825396825395,1.6666666666666667,0.16666666666666666,12.0,1,3.0,0,1,0.0,0.0,0.0,2.8518518518518516,3,15,0,21,26,5,0,0
0,1,0,1,1,0,0,1,1,1,133.0,121.5,19.0,0.0,6.0,7.0,6.0,13.0,0.0,0.0,6.0,6.0,6.0,14.333333333333334,0.0,12.4,0.5,1.79,100.0,100.0,0.8499999999999996,-1.333333333333334,1.1666666666666667,0.0,12.0,0,1.0,0,1,0.0,0.0,0.0,2.1666666666666665,13,5,0,24,33,0,0,0
1,0,0,1,1,0,0,1,19,19,120.0,130.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6,2.6,0.32,0.0,0.0,-13.0,0.0,0.0,0.0,0.0,1,19.0,0,1,0.0,0.0,0.0,0.0,0,15,0,24,33,5,1,0
1,1,0,1,1,0,0,1,38,37,150.0,150.0,22.0,0.0,6.0,9.0,6.0,13.428571428571429,0.0,1.0,6.0,12.0,6.0,13.625,0.0,12.4,0.5,1.79,100.0,100.0,-1.5714285714285712,-0.19642857142857117,1.5,0.0,12.0,0,37.5,0,1,0.0,0.0,0.0,2.238095238095238,5,10,0,24,28,7,0,0
1,0,0,0,0,0,0,0,3,19,100.0,117.9,40.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,5.0,6.0,0.0,0.0,0.0,10.8,1.4,1.74,0.0,0.0,-11.790000000000001,0.0,1.0,0.0,10.0,2,11.0,0,0,5.0,5.0,10.0,0.0,16,9,0,1,1,0,0,0
0,0,0,1,0,0,0,1,38,34,147.0,130.2,18.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,10.8,1.4,1.74,0.0,0.0,-13.02,0.0,1.0,0.0,7.0,1,36.0,1,0,1.0,6.0,7.0,0.0,9,5,0,19,0,0,0,0
1,1,0,0,1,0,0,1,3,5,133.1,125.8,22.0,0.0,4.0,8.0,0.0,0.0,0.0,0.0,4.0,8.0,0.0,0.0,0.0,7.6,2.6,0.32,0.0,0.0,-12.58,0.0,2.0,0.0,8.0,1,4.0,0,0,4.0,4.0,8.0,0.0,14,4,1,0,26,0,0,0
0,0,0,1,1,0,1,1,37,37,163.0,150.8,19.0,0.0,6.0,13.0,6.0,16.0,0.0,0.0,6.0,8.0,6.0,14.5,0.0,15.5,2.8,-4.06,100.0,100.0,0.9199999999999982,1.5,2.1666666666666665,0.0,12.0,1,37.0,0,1,0.0,0.0,0.0,2.6666666666666665,5,4,0,24,33,0,0,8
1,0,0,1,1,0,0,1,38,38,130.0,136.3,18.0,0.0,6.0,8.0,6.0,12.5,0.0,0.0,6.0,7.0,6.0,11.5,0.0,10.8,1.4,1.74,100.0,100.0,-1.1300000000000008,1.0,1.3333333333333333,0.0,12.0,1,38.0,0,1,0.0,0.0,0.0,2.0833333333333335,9,0,0,22,31,0,0,0
1,0,0,1,1,0,0,1,37,37,130.0,130.0,30.0,0.0,8.0,8.0,0.0,0.0,8.0,0.0,8.0,8.0,0.0,0.0,8.0,9.4,-0.8,-3.12,0.0,0.0,-13.0,0.0,1.0,0.0,16.0,1,37.0,1,0,8.0,8.0,16.0,0.0,11,15,0,25,34,5,0,0
1,0,1,0,0,0,0,1,1,1,133.1,120.0,31.0,0.0,5.0,13.0,4.0,13.5,1.0,0.0,5.0,12.0,3.0,11.666666666666666,1.0,9.4,-0.8,-3.12,80.0,60.0,1.5,1.833333333333334,2.6,0.0,10.0,3,1.0,1,0,1.0,2.0,3.0,3.375,5,7,0,19,28,0,0,0
0,0,0,1,1,0,0,1,19,19,138.0,124.8,18.0,0.0,8.0,8.0,7.0,13.414285714285716,0.0,0.0,8.0,8.0,7.0,13.414285714285716,0.0,12.7,3.7,-1.7,87.5,87.5,0.9342857142857159,0.0,1.0,0.0,16.0,1,19.0,0,0,1.0,1.0,2.0,1.9163265306122452,11,0,5,24,29,0,0,0
0,0,0,1,1,0,0,1,37,37,160.0,160.0,20.0,1.0,6.0,7.0,6.0,14.166666666666666,0.0,1.0,6.0,17.0,5.0,13.77777777777778,0.0,12.4,0.5,1.79,100.0,83.33333333333334,-1.833333333333334,0.38888888888888573,1.1666666666666667,0.16666666666666666,12.0,1,37.0,0,1,0.0,1.0,1.0,2.361111111111111,5,10,0,24,33,7,0,0
0,1,0,1,1,0,0,1,37,37,124.0,116.5,20.0,0.0,7.0,9.0,7.0,14.093333333333332,0.0,0.0,8.0,8.0,8.0,15.0,0.0,11.1,0.6,2.02,100.0,100.0,2.4433333333333316,-0.9066666666666681,1.2857142857142858,0.0,15.0,0,37.0,0,1,0.0,0.0,0.0,2.013333333333333,11,0,1,22,31,0,0,0
1,0,0,1,0,0,0,1,1,1,123.0,114.4,22.0,0.0,5.0,6.0,0.0,0.0,0.0,0.0,5.0,8.0,2.0,11.5,0.0,15.5,2.8,-4.06,0.0,40.0,-11.440000000000001,-11.5,1.2,0.0,10.0,1,1.0,0,0,5.0,3.0,8.0,0.0,8,9,0,19,28,0,0,0
1,0,0,1,0,0,0,0,19,37,131.0,125.0,24.0,0.0,6.0,13.0,0.0,0.0,3.0,0.0,6.0,6.0,0.0,0.0,0.0,16.2,0.3,-0.92,0.0,0.0,-12.5,0.0,2.1666666666666665,0.0,12.0,1,28.0,1,0,6.0,6.0,12.0,0.0,2,9,0,23,29,0,0,0
0,1,0,1,0,0,0,1,38,38,118.0,110.0,19.0,0.0,6.0,8.0,6.0,11.428571428571429,0.0,0.0,6.0,11.0,5.0,11.2,0.0,10.8,1.4,1.74,100.0,83.33333333333334,0.4285714285714288,0.22857142857142954,1.3333333333333333,0.0,12.0,0,38.0,0,1,0.0,1.0,1.0,1.9047619047619049,9,9,1,20,29,0,0,0
0,1,0,1,0,0,0,1,1,19,140.0,140.0,22.0,1.0,7.0,10.0,6.0,13.314285714285717,0.0,2.0,8.0,10.0,7.0,12.875,0.0,8.9,1.4,3.51,85.71428571428571,87.5,-0.6857142857142833,0.4392857142857167,1.4285714285714286,0.14285714285714285,15.0,0,10.0,0,0,1.0,1.0,2.0,2.2190476190476196,12,13,0,19,29,10,0,0
0,1,0,1,1,0,0,1,38,38,115.0,108.4,20.0,0.0,7.0,8.0,7.0,11.9625,0.0,0.0,8.0,9.0,8.0,13.044444444444444,0.0,13.9,-0.3,0.79,100.0,100.0,1.1225000000000005,-1.081944444444444,1.1428571428571428,0.0,15.0,0,38.0,0,1,0.0,0.0,0.0,1.7089285714285716,11,0,1,24,32,0,0,0
1,0,0,0,1,0,0,0,37,37,110.0,120.0,40.0,0.0,5.0,10.0,2.0,10.5,0.0,0.0,5.0,5.0,3.0,10.666666666666666,0.0,9.4,-0.8,-3.12,40.0,60.0,-1.5,-0.16666666666666607,2.0,0.0,10.0,2,37.0,0,0,3.0,2.0,5.0,5.25,16,7,0,1,28,0,1,0
0,1,0,1,1,0,0,1,37,37,135.0,123.0,18.0,0.0,8.0,8.0,7.0,13.381428571428572,0.0,0.0,8.0,8.0,7.0,13.381428571428572,0.0,10.8,1.4,1.74,87.5,87.5,1.081428571428571,0.0,1.0,0.0,16.0,0,37.0,0,0,1.0,1.0,2.0,1.9116326530612244,11,0,3,24,32,0,0,0
0,0,0,0,1,0,0,1,34,34,140.0,114.0,28.0,0.0,6.0,11.0,1.0,13.0,0.0,0.0,6.0,12.0,0.0,0.0,0.0,9.4,-0.8,-3.12,16.666666666666664,0.0,1.5999999999999996,13.0,1.8333333333333333,0.0,12.0,2,34.0,0,0,5.0,6.0,11.0,13.0,9,7,0,0,0,0,0,0
0,1,0,1,1,0,0,1,37,38,133.1,106.0,21.0,0.0,6.0,13.0,6.0,16.153846153846153,0.0,0.0,6.0,10.0,6.0,15.75,0.0,15.5,2.8,-4.06,100.0,100.0,5.553846153846154,0.4038461538461533,2.1666666666666665,0.0,12.0,0,37.5,0,1,0.0,0.0,0.0,2.692307692307692,5,0,0,22,29,0,0,0
0,0,0,1,1,0,0,1,19,38,130.0,126.5,18.0,0.0,6.0,8.0,4.0,12.5,0.0,0.0,6.0,6.0,5.0,12.6,0.0,12.7,3.7,-1.7,66.66666666666666,83.33333333333334,-0.15000000000000036,-0.09999999999999964,1.3333333333333333,0.0,12.0,1,28.5,0,0,2.0,1.0,3.0,3.125,14,0,1,18,33,0,0,0
0,0,0,1,0,0,0,1,37,37,133.1,100.0,60.0,0.0,6.0,10.0,6.0,12.75,0.0,0.0,6.0,6.0,4.0,14.75,0.0,13.9,-0.3,0.79,100.0,66.66666666666666,2.75,-2.0,1.6666666666666667,0.0,12.0,1,37.0,0,1,0.0,2.0,2.0,2.125,3,7,0,24,33,3,0,0
0,0,0,1,1,0,0,1,38,38,137.0,126.5,18.0,0.0,8.0,8.0,8.0,13.76375,0.0,0.0,8.0,8.0,8.0,13.76375,0.0,9.4,-0.8,-3.12,100.0,100.0,1.1137499999999996,0.0,1.0,0.0,16.0,1,38.0,0,1,0.0,0.0,0.0,1.72046875,11,0,4,19,32,0,0,0
1,1,0,1,0,0,0,1,1,1,130.0,131.8,22.0,2.0,7.0,7.0,7.0,12.285714285714286,0.0,5.0,9.0,10.0,8.0,12.375,0.0,12.4,0.5,1.79,100.0,88.88888888888889,-0.894285714285715,-0.08928571428571352,1.0,0.2857142857142857,16.0,0,1.0,0,1,0.0,1.0,1.0,1.7551020408163267,4,10,0,24,33,7,0,0
0,0,0,1,0,0,0,0,37,37,130.0,138.0,42.0,0.0,6.0,8.0,5.0,11.2,0.0,0.0,6.0,6.0,6.0,12.0,0.0,8.9,1.4,3.51,83.33333333333334,100.0,-2.6000000000000014,-0.8000000000000007,1.3333333333333333,0.0,12.0,1,37.0,0,0,1.0,0.0,1.0,2.2399999999999998,2,7,0,24,31,0,2,0
0,0,0,1,1,0,0,1,37,37,123.0,113.9,18.0,0.0,6.0,6.0,6.0,13.166666666666666,0.0,0.0,6.0,6.0,6.0,12.666666666666666,0.0,11.1,0.6,2.02,100.0,100.0,1.7766666666666655,0.5,1.0,0.0,12.0,1,37.0,0,1,0.0,0.0,0.0,2.194444444444444,10,4,1,22,31,0,0,0
0,0,0,1,0,0,0,1,19,38,140.0,129.9,19.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,16.2,0.3,-0.92,0.0,0.0,-12.99,0.0,0.0,0.0,15.0,1,28.5,0,0,7.0,8.0,15.0,0.0,11,0,0,22,32,0,0,0
0,1,0,1,1,0,0,1,38,38,119.0,115.2,19.0,0.0,6.0,10.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,12.7,3.7,-1.7,0.0,0.0,-11.52,0.0,1.6666666666666667,0.0,12.0,0,38.0,0,0,6.0,6.0,12.0,0.0,13,5,2,24,33,0,0,0
0,1,0,1,1,0,0,1,1,19,132.0,129.9,19.0,0.0,6.0,8.0,6.0,13.0,0.0,0.0,6.0,6.0,6.0,12.166666666666666,0.0,8.9,1.4,3.51,100.0,100.0,0.009999999999999787,0.8333333333333339,1.3333333333333333,0.0,12.0,0,10.0,0,1,0.0,0.0,0.0,2.1666666666666665,10,0,1,24,33,0,0,0
0,0,0,1,1,0,0,1,19,19,147.0,135.6,20.0,0.0,6.0,7.0,6.0,16.714285714285715,0.0,0.0,6.0,6.0,6.0,15.333333333333334,0.0,13.9,-0.3,0.79,100.0,100.0,3.1542857142857166,1.3809523809523814,1.1666666666666667,0.0,12.0,1,19.0,0,1,0.0,0.0,0.0,2.785714285714286,5,0,2,24,1,0,0,0
0,0,0,1,0,0,0,0,34,34,110.0,157.8,44.0,5.0,8.0,13.0,8.0,13.75,0.0,2.0,6.0,9.0,6.0,12.5,0.0,7.6,2.6,0.32,100.0,100.0,-2.030000000000001,1.25,1.625,0.625,14.0,1,34.0,0,1,0.0,0.0,0.0,1.71875,2,7,0,0,0,2,1,0
0,0,0,1,1,0,0,1,19,37,145.0,130.5,18.0,0.0,8.0,8.0,7.0,14.24,0.0,0.0,8.0,8.0,7.0,14.24,0.0,10.8,1.4,1.74,87.5,87.5,1.1899999999999995,0.0,1.0,0.0,16.0,1,28.0,0,0,1.0,1.0,2.0,2.0342857142857143,11,4,1,20,33,0,0,0
0,0,1,1,1,0,0,1,37,37,106.0,108.0,20.0,0.0,5.0,10.0,2.0,12.0,2.0,0.0,5.0,9.0,4.0,11.0,0.0,9.4,-0.8,-3.12,40.0,80.0,1.1999999999999993,1.0,2.0,0.0,10.0,2,37.0,1,0,3.0,1.0,4.0,6.0,7,0,0,24,33,0,0,0
0,1,0,1,1,0,0,1,37,38,118.0,115.2,21.0,0.0,5.0,7.0,3.0,12.333333333333334,0.0,0.0,5.0,5.0,2.0,12.5,0.0,7.6,2.6,0.32,60.0,40.0,0.8133333333333344,-0.16666666666666607,1.4,0.0,10.0,0,37.5,0,0,2.0,3.0,5.0,4.111111111111112,13,4,0,23,31,0,0,0
1,0,1,1,0,0,0,1,38,38,133.1,140.0,35.0,3.0,10.0,18.0,6.0,12.666666666666666,0.0,1.0,9.0,11.0,3.0,12.0,2.0,16.2,0.3,-0.92,60.0,33.33333333333333,-1.333333333333334,0.6666666666666661,1.8,0.3,19.0,2,38.0,0,0,4.0,6.0,10.0,2.111111111111111,1,9,0,19,28,3,0,0
1,1,0,1,0,0,0,1,37,37,100.0,110.0,36.0,0.0,5.0,5.0,5.0,11.4,0.0,0.0,5.0,7.0,5.0,11.6,0.0,9.4,-0.8,-3.12,100.0,100.0,0.40000000000000036,-0.1999999999999993,1.0,0.0,10.0,0,37.0,0,1,0.0,0.0,0.0,2.2800000000000002,13,7,1,24,33,0,1,0
0,0,0,1,0,0,0,1,1,1,139.0,134.0,21.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,12.4,0.5,1.79,0.0,0.0,-13.4,0.0,0.0,0.0,12.0,1,1.0,0,0,6.0,6.0,12.0,0.0,15,12,0,19,2,0,0,0
0,1,0,1,0,0,0,1,19,19,145.0,136.6,19.0,0.0,7.0,12.0,6.0,13.766666666666666,0.0,0.0,8.0,10.0,7.0,14.051428571428572,0.0,15.5,2.8,-4.06,85.71428571428571,87.5,0.10666666666666558,-0.2847619047619059,1.7142857142857142,0.0,15.0,0,19.0,0,0,1.0,1.0,2.0,2.2944444444444443,11,0,0,24,31,0,0,0
0,0,0,1,0,0,0,1,19,19,150.0,100.0,24.0,1.0,6.0,11.0,5.0,13.0,0.0,1.0,6.0,12.0,1.0,12.0,0.0,13.9,-0.3,0.79,83.33333333333334,16.666666666666664,3.0,1.0,1.8333333333333333,0.16666666666666666,12.0,1,19.0,0,0,1.0,5.0,6.0,2.6,5,7,0,19,2,0,0,0
1,1,0,1,1,0,0,1,38,19,132.0,120.8,18.0,0.0,5.0,8.0,4.0,10.8,0.0,0.0,5.0,10.0,2.0,12.5,0.0,11.1,0.6,2.02,80.0,40.0,-1.2799999999999994,-1.6999999999999993,1.6,0.0,10.0,0,28.5,0,0,1.0,3.0,4.0,2.7,8,4,3,20,29,0,0,0
1,0,0,1,1,0,0,1,1,19,108.0,105.9,21.0,0.0,5.0,9.0,4.0,10.75,0.0,0.0,5.0,6.0,5.0,11.4,0.0,11.1,0.6,2.02,80.0,100.0,0.16000000000000014,-0.6500000000000004,1.8,0.0,10.0,1,10.0,0,0,1.0,0.0,1.0,2.6875,8,0,1,19,28,0,0,0
0,0,0,0,1,0,1,1,19,1,140.0,140.0,21.0,0.0,6.0,6.0,6.0,11.5,0.0,0.0,6.0,10.0,4.0,13.25,0.0,13.9,-0.3,0.79,100.0,66.66666666666666,-2.5,-1.75,1.0,0.0,12.0,2,10.0,0,1,0.0,2.0,2.0,1.9166666666666667,10,2,0,24,31,0,0,14
0,0,0,1,1,0,0,1,1,19,133.1,111.8,27.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,11.1,0.6,2.02,0.0,0.0,-11.18,0.0,0.0,0.0,15.0,1,10.0,0,0,7.0,8.0,15.0,0.0,11,7,0,19,2,3,0,0
1,0,0,1,1,0,0,1,38,37,150.0,150.0,20.0,0.0,6.0,8.0,6.0,13.125,0.0,0.0,6.0,10.0,6.0,13.2,0.0,16.2,0.3,-0.92,100.0,100.0,-1.875,-0.07499999999999929,1.3333333333333333,0.0,12.0,1,37.5,0,1,0.0,0.0,0.0,2.1875,3,10,0,24,33,7,0,0
1,1,0,1,1,0,0,1,37,38,133.0,130.2,19.0,0.0,7.0,7.0,7.0,13.7,0.0,0.0,8.0,9.0,8.0,14.022222222222222,0.0,16.2,0.3,-0.92,100.0,100.0,0.6799999999999997,-0.32222222222222285,1.0,0.0,15.0,0,37.5,0,1,0.0,0.0,0.0,1.957142857142857,11,0,0,24,33,0,0,0
0,0,0,1,0,0,0,1,19,19,133.1,100.0,30.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,11.1,0.6,2.02,0.0,0.0,-10.0,0.0,1.0,0.0,12.0,1,19.0,0,0,6.0,6.0,12.0,0.0,3,7,0,24,33,0,0,0
0,0,0,1,1,0,0,1,1,1,137.0,131.4,20.0,0.0,6.0,9.0,5.0,11.8,0.0,0.0,6.0,7.0,6.0,11.5,0.0,7.6,2.6,0.32,83.33333333333334,100.0,-1.3399999999999999,0.3000000000000007,1.5,0.0,12.0,1,1.0,0,0,1.0,0.0,1.0,2.3600000000000003,9,0,2,18,27,0,0,0
0,0,0,0,0,0,0,1,38,38,110.0,110.0,37.0,0.0,8.0,8.0,0.0,0.0,1.0,0.0,8.0,8.0,0.0,0.0,1.0,12.7,3.7,-1.7,0.0,0.0,-11.0,0.0,1.0,0.0,16.0,2,38.0,1,0,8.0,8.0,16.0,0.0,11,7,0,24,33,0,3,0
1,0,0,1,1,0,0,1,19,5,143.0,100.0,24.0,0.0,5.0,8.0,3.0,10.666666666666666,1.0,0.0,5.0,5.0,1.0,14.0,0.0,9.4,-0.8,-3.12,60.0,20.0,0.6666666666666661,-3.333333333333334,1.6,0.0,10.0,1,12.0,1,0,2.0,4.0,6.0,3.5555555555555554,8,7,1,19,1,0,0,0
1,0,0,1,0,0,0,0,38,38,130.0,130.0,38.0,10.0,10.0,10.0,10.0,13.6,0.0,5.0,10.0,10.0,5.0,13.6,0.0,8.9,1.4,3.51,100.0,50.0,0.5999999999999996,0.0,1.0,1.0,20.0,1,38.0,0,1,0.0,5.0,5.0,1.3599999999999999,16,15,0,24,31,9,0,0
1,0,1,1,1,0,0,1,37,37,133.1,156.4,44.0,0.0,6.0,9.0,5.0,11.571428571428571,0.0,0.0,6.0,11.0,0.0,0.0,0.0,13.9,-0.3,0.79,83.33333333333334,0.0,-4.068571428571429,11.571428571428571,1.5,0.0,12.0,2,37.0,0,0,1.0,6.0,7.0,2.314285714285714,7,7,0,24,2,3,0,0
0,0,1,0,0,0,0,1,19,19,150.0,150.0,25.0,1.0,6.0,7.0,6.0,14.428571428571429,0.0,0.0,6.0,7.0,6.0,13.666666666666666,0.0,10.8,1.4,1.74,100.0,100.0,-0.5714285714285712,0.7619047619047628,1.1666666666666667,0.16666666666666666,12.0,3,19.0,0,1,0.0,0.0,0.0,2.4047619047619047,15,15,0,19,29,5,0,0
0,0,0,1,1,0,0,1,19,19,126.0,125.0,19.0,0.0,7.0,8.0,6.0,11.658333333333331,0.0,0.0,8.0,11.0,6.0,12.416666666666666,0.0,12.4,0.5,1.79,85.71428571428571,75.0,-0.8416666666666686,-0.7583333333333346,1.1428571428571428,0.0,15.0,1,19.0,0,0,1.0,2.0,3.0,1.9430555555555553,11,0,3,24,33,0,0,0
0,1,0,1,1,0,0,1,19,1,128.0,116.5,18.0,0.0,6.0,7.0,6.0,13.428571428571429,0.0,0.0,6.0,6.0,6.0,12.666666666666666,0.0,8.9,1.4,3.51,100.0,100.0,1.7785714285714285,0.7619047619047628,1.1666666666666667,0.0,12.0,0,10.0,0,1,0.0,0.0,0.0,2.238095238095238,10,0,4,22,2,0,0,0
0,0,0,1,1,0,0,1,38,38,160.0,160.0,21.0,0.0,6.0,11.0,6.0,13.428571428571429,0.0,0.0,6.0,12.0,6.0,12.857142857142858,0.0,15.5,2.8,-4.06,100.0,100.0,-2.571428571428571,0.5714285714285712,1.8333333333333333,0.0,12.0,1,38.0,0,1,0.0,0.0,0.0,2.238095238095238,3,10,0,21,30,7,0,0
0,0,0,1,1,0,0,1,38,37,133.1,101.5,24.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,10.8,1.4,1.74,0.0,0.0,-10.15,0.0,0.0,0.0,14.0,1,37.5,0,0,7.0,7.0,14.0,0.0,12,7,1,22,31,0,2,0
1,0,0,1,0,0,0,1,37,37,133.1,100.0,36.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,16.2,0.3,-0.92,0.0,0.0,-10.0,0.0,0.0,0.0,10.0,1,37.0,0,0,5.0,5.0,10.0,0.0,6,7,0,24,33,3,1,0
1,0,0,1,1,0,0,1,2,1,128.0,131.2,21.0,6.0,12.0,12.0,12.0,13.666666666666666,0.0,4.0,11.0,16.0,11.0,13.0,0.0,8.9,1.4,3.51,100.0,100.0,0.5466666666666669,0.6666666666666661,1.0,0.5,23.0,1,1.5,0,1,0.0,0.0,0.0,1.1388888888888888,0,12,0,18,27,0,0,0
0,0,0,1,1,0,0,1,3,3,135.0,125.8,18.0,0.0,8.0,8.0,7.0,13.154285714285717,0.0,0.0,8.0,8.0,7.0,13.154285714285717,0.0,10.8,1.4,1.74,87.5,87.5,0.5742857142857165,0.0,1.0,0.0,16.0,1,3.0,0,0,1.0,1.0,2.0,1.879183673469388,11,5,0,1,1,0,0,0
0,0,0,1,0,0,0,1,19,1,150.0,137.8,18.0,0.0,7.0,10.0,7.0,15.145,0.0,0.0,8.0,8.0,8.0,15.7425,0.0,15.5,2.8,-4.06,100.0,100.0,1.3649999999999984,-0.5975000000000001,1.4285714285714286,0.0,15.0,1,10.0,0,1,0.0,0.0,0.0,2.1635714285714287,11,0,0,19,28,0,0,0
1,0,0,1,0,0,0,1,37,38,140.0,146.5,39.0,0.0,5.0,10.0,3.0,17.333333333333332,0.0,0.0,5.0,11.0,1.0,17.0,0.0,13.9,-0.3,0.79,60.0,20.0,2.683333333333332,0.33333333333333215,2.0,0.0,10.0,1,37.5,0,0,2.0,4.0,6.0,5.777777777777778,6,9,0,20,31,0,0,0
0,0,0,0,1,0,1,1,3,1,133.1,100.0,33.0,1.0,7.0,10.0,5.0,12.16,0.0,0.0,6.0,7.0,5.0,11.34,0.0,12.4,0.5,1.79,71.42857142857143,83.33333333333334,2.16,0.8200000000000003,1.4285714285714286,0.14285714285714285,13.0,2,2.0,0,0,2.0,1.0,3.0,2.432,11,8,0,18,2,0,0,15
0,1,0,1,1,0,1,1,1,1,140.0,146.3,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.7,3.7,-1.7,0.0,0.0,-14.63,0.0,0.0,0.0,0.0,0,1.0,0,1,0.0,0.0,0.0,0.0,0,4,0,20,31,0,0,15
1,0,0,1,1,0,0,1,19,19,135.0,149.0,22.0,14.0,17.0,21.0,17.0,12.578947368421051,0.0,15.0,17.0,20.0,17.0,12.117647058823527,0.0,11.1,0.6,2.02,100.0,100.0,-2.321052631578949,0.4613003095975241,1.2352941176470589,0.8235294117647058,34.0,1,19.0,0,1,0.0,0.0,0.0,0.7399380804953559,0,0,1,19,31,0,0,0
1,0,0,1,0,0,1,1,37,37,150.0,134.6,20.0,0.0,5.0,5.0,5.0,13.6,0.0,0.0,5.0,7.0,5.0,13.0,0.0,9.4,-0.8,-3.12,100.0,100.0,0.14000000000000057,0.5999999999999996,1.0,0.0,10.0,1,37.0,0,1,0.0,0.0,0.0,2.7199999999999998,8,0,0,24,33,0,0,3
0,0,0,1,1,0,0,1,37,37,140.0,142.5,18.0,0.0,6.0,6.0,6.0,13.333333333333334,0.0,0.0,6.0,9.0,5.0,13.2,0.0,9.4,-0.8,-3.12,100.0,83.33333333333334,-0.9166666666666661,0.13333333333333464,1.0,0.0,12.0,1,37.0,0,1,0.0,1.0,1.0,2.2222222222222223,14,0,0,24,33,0,0,0
0,1,0,1,1,0,0,1,2,3,141.0,133.7,18.0,0.0,6.0,6.0,6.0,14.833333333333334,0.0,0.0,6.0,6.0,6.0,13.5,0.0,11.1,0.6,2.02,100.0,100.0,1.4633333333333347,1.333333333333334,1.0,0.0,12.0,0,2.5,0,1,0.0,0.0,0.0,2.4722222222222223,14,4,0,17,26,0,0,0
1,0,0,1,0,0,0,1,19,1,125.0,122.6,21.0,0.0,5.0,7.0,5.0,11.166666666666666,0.0,0.0,5.0,5.0,4.0,11.0,0.0,9.4,-0.8,-3.12,100.0,80.0,-1.0933333333333337,0.16666666666666607,1.4,0.0,10.0,1,10.0,0,1,0.0,1.0,1.0,2.2333333333333334,13,0,0,22,28,0,0,0
1,0,1,0,1,0,1,1,19,1,150.0,146.5,22.0,0.0,6.0,10.0,5.0,11.5,0.0,0.0,6.0,8.0,5.0,12.4,0.0,13.9,-0.3,0.79,83.33333333333334,83.33333333333334,-3.1500000000000004,-0.9000000000000004,1.6666666666666667,0.0,12.0,3,10.0,0,0,1.0,1.0,2.0,2.3,9,2,0,24,33,0,0,14
1,0,0,1,1,0,0,1,19,37,134.0,136.1,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.4,-0.8,-3.12,0.0,0.0,-13.61,0.0,0.0,0.0,0.0,1,28.0,0,1,0.0,0.0,0.0,0.0,0,0,0,22,31,0,0,0
0,0,0,1,1,0,0,1,19,1,123.0,117.8,18.0,0.0,6.0,6.0,6.0,13.833333333333334,0.0,0.0,6.0,11.0,6.0,14.555555555555555,0.0,10.8,1.4,1.74,100.0,100.0,2.0533333333333346,-0.7222222222222214,1.0,0.0,12.0,1,10.0,0,1,0.0,0.0,0.0,2.305555555555556,13,0,1,24,27,0,0,0
0,0,0,1,1,0,0,1,3,3,144.0,140.2,20.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,16.2,0.3,-0.92,0.0,0.0,-14.02,0.0,0.0,0.0,12.0,1,3.0,0,0,6.0,6.0,12.0,0.0,14,0,1,18,26,0,0,0
